Node Number	Equivalent (von-Mises) Stress (Pa)
12684	2.3669e+006
12684	4.9612e+005
12685	2.2031e+006
12685	1.2649e+006
12686	1.7545e+006
12686	8.807e+005
12687	2.5286e+006
12687	2.0679e+006
12688	1.9301e+006
12688	1.117e+006
12689	1.1279e+006
12689	1.1601e+006
12690	1.3679e+006
12690	1.3928e+006
12691	1.5926e+006
12691	1.5597e+006
12692	7.7262e+005
12692	8.6399e+005
12693	1.1784e+006
12693	8.2279e+005
12694	2.0858e+006
12694	2.0405e+006
12695	1.4432e+006
12695	1.3172e+006
12696	2.4004e+006
12696	1.9217e+006
12697	3.0428e+005
12697	6.5889e+005
12698	1.0369e+006
12698	9.6448e+005
12699	9.3566e+005
12699	9.8101e+005
12700	8.1569e+005
12700	1.0223e+006
12701	6.7493e+005
12701	9.721e+005
12702	1.7826e+006
12702	1.8154e+006
12703	1.5213e+006
12703	8.7476e+005
12704	1.1163e+006
12704	1.5355e+006
12705	1.9615e+006
12705	2.5069e+006
12706	1.6184e+006
12706	2.125e+006
12707	8.5353e+005
12707	1.0731e+006
12708	2.0844e+006
12708	2.0779e+006
12709	1.5075e+006
12709	1.2007e+006
12710	2.3465e+006
12710	1.594e+006
12711	3.9481e+006
12711	2.6798e+006
12712	2.1925e+006
12712	2.0711e+006
12713	2.8313e+006
12713	2.458e+006
12714	2.0449e+006
12714	2.9122e+006
12715	2.9035e+006
12715	2.9716e+006
12716	4.0155e+006
12716	4.2556e+006
12717	2.5244e+006
12717	2.8505e+006
12718	2.6122e+006
12718	2.3402e+006
12719	4.313e+006
12719	2.503e+006
12720	3.3968e+006
12720	4.3547e+006
12721	5.3554e+006
12721	3.4449e+006
12722	2.8511e+006
12722	2.4028e+006
12723	3.0977e+006
12723	3.6423e+006
12724	3.8753e+006
12724	3.6493e+006
12725	6.4465e+006
12725	1.0324e+007
12726	6.9742e+006
12726	6.1212e+006
12727	4.5065e+006
12727	5.8049e+006
12728	5.3206e+006
12728	6.2755e+006
12729	3.1287e+006
12729	3.6994e+006
12730	4.5358e+006
12730	3.8651e+006
12731	3.775e+006
12731	4.6885e+006
12732	4.7589e+006
12732	4.6105e+006
12733	7.4126e+006
12733	6.861e+006
12734	3.0292e+006
12734	2.9286e+006
12735	5.0916e+006
12735	4.5467e+006
12736	4.858e+006
12736	5.6104e+006
12737	1.4035e+006
12737	1.0572e+006
12738	4.1999e+006
12738	2.5135e+006
12739	2.3738e+006
12739	2.2095e+006
12740	5.1601e+006
12740	4.3609e+006
12741	2.9705e+006
12741	3.4398e+006
12742	4.7796e+006
12742	2.8246e+006
12743	2.5289e+006
12743	3.318e+006
12744	3.2905e+006
12744	4.539e+006
12745	2.8109e+006
12745	2.4416e+006
12746	1.3797e+006
12746	9.1393e+005
12747	3.5026e+006
12747	3.7748e+006
12748	3.3604e+006
12748	2.8008e+006
12749	1.7756e+006
12749	1.6988e+006
12750	2.8127e+006
12750	2.1827e+006
12751	1.9944e+006
12751	9.3221e+005
12752	2.4199e+006
12752	2.9329e+006
12753	2.9062e+006
12753	4.0683e+006
12754	4.2931e+006
12754	7.0203e+006
12755	3.7883e+006
12755	4.6122e+006
12756	1.6163e+006
12756	5.8934e+005
12757	3.4425e+006
12757	3.3976e+006
12758	6.9879e+006
12758	5.802e+006
12759	3.2157e+006
12759	3.7517e+006
12760	3.4575e+006
12760	3.8426e+006
12761	1.4533e+006
12761	1.5603e+006
12762	2.4231e+006
12762	1.8666e+006
12763	1.6201e+006
12763	2.4611e+006
12764	3.6328e+006
12764	2.0001e+006
12765	3.8424e+006
12765	4.8527e+006
12766	4.4886e+006
12766	6.528e+006
12767	5.4116e+006
12767	3.5855e+006
12768	4.5587e+006
12768	2.8176e+006
12769	4.5029e+006
12769	4.7496e+006
12770	4.2823e+006
12770	3.8818e+006
12771	2.7631e+006
12771	3.2946e+006
12772	5.2252e+006
12772	3.2674e+006
12773	2.7775e+006
12773	3.0936e+006
12774	4.5681e+006
12774	4.1135e+006
12775	4.2203e+006
12775	4.3578e+006
12776	5.662e+006
12776	5.7968e+006
12777	3.8989e+006
12777	4.525e+006
12778	3.8326e+006
12778	4.2366e+006
12779	4.5683e+006
12779	3.9654e+006
12780	5.0509e+006
12780	5.0325e+006
12781	5.4418e+006
12781	4.4525e+006
12782	5.1692e+006
12782	3.0287e+006
12783	5.5614e+006
12783	2.8981e+006
12784	2.5614e+006
12784	3.2433e+006
12785	4.2749e+006
12785	2.9638e+006
12786	2.2162e+006
12786	4.7129e+006
12787	3.8588e+006
12787	3.7986e+006
12788	6.5486e+006
12788	6.2709e+006
12789	3.0474e+006
12789	2.5726e+006
12790	5.3532e+006
12790	3.2459e+006
12791	4.2713e+006
12791	4.6223e+006
12792	6.0442e+006
12792	4.9856e+006
12793	7.8735e+006
12793	6.068e+006
12794	4.4713e+006
12794	5.3329e+006
12795	2.3982e+006
12795	1.3836e+006
12796	2.6729e+006
12796	3.2245e+006
12797	4.0583e+006
12797	2.4967e+006
12798	8.7317e+005
12798	3.2602e+005
12799	4.6616e+006
12799	5.0797e+006
12800	4.6354e+006
12800	5.571e+006
12801	5.0285e+006
12801	4.074e+006
12802	3.834e+006
12802	3.6562e+006
12803	4.0231e+006
12803	3.9435e+006
12804	4.3682e+006
12804	4.1904e+006
12805	2.011e+006
12805	2.3098e+006
12806	3.9533e+006
12806	4.5956e+006
12807	3.8066e+006
12807	4.2784e+006
12808	2.3128e+006
12808	1.8005e+006
12809	2.25e+006
12809	2.8904e+006
12810	5.0222e+006
12810	4.7336e+006
12811	3.074e+006
12811	2.5643e+006
12812	1.3131e+006
12812	1.8231e+006
12813	7.4668e+005
12813	8.8033e+005
12814	1.226e+006
12814	9.5579e+005
12815	5.3403e+006
12815	5.4554e+006
12816	4.9342e+006
12816	5.2893e+006
12817	1.9536e+006
12817	1.3051e+006
12818	1.4985e+006
12818	1.3406e+006
12819	2.3835e+006
12819	2.1984e+006
12820	4.9648e+006
12820	5.3142e+006
12821	4.0159e+006
12821	4.6599e+006
12822	1.1884e+006
12822	1.7318e+006
12823	3.5589e+006
12823	3.5391e+006
12824	2.264e+006
12824	1.4681e+006
12825	3.0655e+006
12825	2.9412e+006
12826	3.0117e+006
12826	3.6154e+006
12827	6.101e+006
12827	5.598e+006
12828	3.2227e+006
12828	2.3132e+006
12829	4.1653e+006
12829	3.1349e+006
12830	3.8973e+006
12830	3.9891e+006
12831	3.7933e+006
12831	3.3881e+006
12832	5.8298e+006
12832	5.9728e+006
12833	4.7234e+006
12833	3.6918e+006
12834	3.0144e+006
12834	3.2841e+006
12835	5.0943e+006
12835	5.4248e+006
12836	2.4719e+006
12836	2.2006e+006
12837	5.4487e+006
12837	5.1964e+006
12838	4.9801e+006
12838	4.9744e+006
12839	6.5966e+006
12839	6.3125e+006
12840	4.0722e+006
12840	4.2411e+006
12841	2.9538e+006
12841	4.0163e+006
12842	2.1034e+006
12842	3.2694e+006
12843	1.8866e+006
12843	3.3142e+006
12844	6.8041e+006
12844	6.7687e+006
12845	4.9634e+006
12845	4.339e+006
12846	2.5511e+006
12846	2.4019e+006
12847	4.3757e+006
12847	4.2693e+006
12848	3.5478e+006
12848	2.5907e+006
12849	5.0224e+006
12849	1.2021e+007
12850	3.4036e+006
12850	3.0192e+006
12851	4.1486e+006
12851	7.2366e+006
12852	3.5374e+006
12852	4.0473e+006
12853	5.5754e+006
12853	6.503e+006
12854	5.1423e+006
12854	3.8935e+006
12855	3.3727e+006
12855	3.9801e+006
12856	5.8366e+006
12856	4.8957e+006
12857	3.6039e+006
12857	6.2418e+006
12858	3.8762e+006
12858	3.8541e+006
12859	6.3536e+006
12859	6.1541e+006
12860	2.6624e+006
12860	6.29e+006
12861	2.4696e+006
12861	3.6754e+006
12862	6.8543e+006
12862	7.9401e+006
12863	5.0652e+006
12863	5.4013e+006
12864	3.8556e+006
12864	4.0744e+006
12865	4.7459e+006
12865	3.6334e+006
12866	5.435e+006
12866	4.2956e+006
12867	3.9106e+006
12867	3.7363e+006
12868	4.2423e+006
12868	4.5156e+006
12869	4.1356e+006
12869	3.7821e+006
12870	5.377e+006
12870	5.2271e+006
12871	4.1724e+006
12871	4.8834e+006
12872	4.8163e+006
12872	4.1256e+006
12873	5.1115e+006
12873	5.0272e+006
12874	4.3973e+006
12874	3.4342e+006
12875	2.467e+006
12875	4.7543e+006
12876	3.0878e+006
12876	2.9488e+006
12877	2.4889e+006
12877	2.4363e+006
12878	4.3999e+006
12878	2.7656e+006
12879	3.0274e+006
12879	2.6315e+006
12880	2.7307e+006
12880	1.1331e+006
12881	2.4634e+006
12881	2.3593e+006
12882	4.9065e+006
12882	5.088e+006
12883	1.4739e+006
12883	1.0625e+006
12884	3.9621e+006
12884	3.3753e+006
12885	1.8226e+006
12885	9.175e+005
12886	1.6041e+006
12886	1.5541e+006
12887	1.7988e+006
12887	2.1109e+006
12888	1.1741e+006
12888	1.9898e+006
12889	3.4311e+006
12889	4.3451e+006
12890	3.6806e+006
12890	3.4901e+006
12891	4.9272e+006
12891	5.2248e+006
12892	1.4768e+006
12892	1.6394e+006
12893	2.0266e+006
12893	1.5972e+006
12894	1.2322e+006
12894	1.5086e+006
12895	4.9819e+006
12895	6.1944e+006
12896	1.3106e+006
12896	1.9951e+006
12897	1.1728e+006
12897	1.9899e+006
12898	2.4771e+006
12898	1.7378e+006
12899	2.0159e+006
12899	2.3796e+006
12900	2.5879e+006
12900	2.9783e+006
12901	4.0321e+006
12901	4.0012e+006
12902	1.5645e+006
12902	1.5156e+006
12903	2.1106e+006
12903	2.1757e+006
12904	3.3544e+006
12904	3.223e+006
12905	2.7839e+006
12905	2.2117e+006
12906	1.5502e+006
12906	3.8483e+006
12907	5.2173e+006
12907	5.2215e+006
12908	3.3595e+006
12908	2.6669e+006
12909	4.7279e+006
12909	4.3269e+006
12910	3.7859e+006
12910	5.5943e+006
12911	4.4489e+006
12911	3.6368e+006
12912	4.0886e+006
12912	2.8462e+006
12913	2.9014e+006
12913	5.7111e+006
12914	1.6735e+006
12914	5.3803e+006
12915	4.1454e+006
12915	5.6208e+006
12916	4.5406e+006
12916	5.0083e+006
12917	6.0196e+006
12917	6.7565e+006
12918	4.7867e+006
12918	4.2041e+006
12919	3.5913e+006
12919	3.6332e+006
12920	4.6266e+006
12920	6.0446e+006
12921	5.968e+006
12921	5.2345e+006
12922	5.3028e+006
12922	4.2414e+006
12923	6.2493e+006
12923	6.0196e+006
12924	2.1988e+006
12924	2.0468e+006
12925	4.2056e+006
12925	3.9905e+006
12926	1.8406e+006
12926	1.883e+006
12927	4.4357e+006
12927	3.631e+006
12928	4.1378e+006
12928	3.1569e+006
12929	4.0356e+006
12929	2.4591e+006
12930	2.1768e+006
12930	2.4505e+006
12931	4.7822e+006
12931	4.1754e+006
12932	1.0942e+007
12932	6.0987e+006
12933	6.8403e+006
12933	4.5384e+006
12934	3.1945e+006
12934	3.9954e+006
12935	3.6376e+006
12935	3.021e+006
12936	4.9989e+006
12936	4.5508e+006
12937	4.4239e+006
12937	3.7934e+006
12938	6.0595e+006
12938	4.2073e+006
12939	2.9724e+006
12939	2.8702e+006
12940	6.8114e+006
12940	2.8421e+006
12941	2.5361e+006
12941	1.943e+006
12942	4.9066e+006
12942	4.3607e+006
12943	5.5599e+006
12943	5.8474e+006
12944	5.9036e+006
12944	5.0377e+006
12945	5.147e+006
12945	4.6291e+006
12946	3.2672e+006
12946	4.1515e+006
12947	4.4058e+006
12947	3.676e+006
12948	3.9362e+006
12948	3.8628e+006
12949	5.8097e+006
12949	5.903e+006
12950	3.7095e+006
12950	5.6203e+006
12951	2.8725e+006
12951	3.5907e+006
12952	3.63e+006
12952	3.812e+006
12953	5.1152e+006
12953	5.0668e+006
12954	4.0865e+006
12954	4.6897e+006
12955	5.2586e+006
12955	3.2337e+006
12956	3.6642e+006
12956	4.2401e+006
12957	2.1889e+006
12957	2.9399e+006
12958	4.9545e+006
12958	4.8966e+006
12959	3.618e+006
12959	3.2497e+006
12960	1.8024e+006
12960	1.9803e+006
12961	2.9246e+006
12961	3.465e+006
12962	2.9595e+006
12962	4.6899e+006
12963	1.0186e+006
12963	7.6866e+005
12964	1.4055e+006
12964	1.3836e+006
12965	5.6107e+006
12965	6.5421e+006
12966	1.391e+006
12966	1.356e+006
12967	1.411e+006
12967	1.2658e+006
12968	1.7005e+006
12968	1.1558e+006
12969	1.2914e+006
12969	9.6615e+005
12970	8.2478e+005
12970	1.2457e+006
12971	1.2661e+006
12971	1.3455e+006
12972	2.9886e+006
12972	3.9124e+006
12973	6.4598e+006
12973	7.8861e+006
12974	3.2819e+006
12974	3.9843e+006
12975	4.5668e+006
12975	4.6157e+006
12976	2.4474e+006
12976	3.1994e+006
12977	2.4293e+006
12977	1.7185e+006
12978	1.5235e+006
12978	1.4354e+006
12979	3.691e+006
12979	3.2497e+006
12980	3.3496e+006
12980	3.3591e+006
12981	5.0103e+006
12981	6.1208e+006
12982	3.4652e+006
12982	3.2518e+006
12983	3.5962e+006
12983	2.8507e+006
12984	3.4617e+006
12984	3.6024e+006
12985	4.8256e+006
12985	2.98e+006
12986	6.519e+006
12986	5.895e+006
12987	3.178e+006
12987	3.3921e+006
12988	3.5294e+006
12988	4.0371e+006
12989	5.5212e+006
12989	6.376e+006
12990	2.4574e+006
12990	2.6951e+006
12991	3.6381e+006
12991	4.4225e+006
12992	2.1635e+006
12992	4.2106e+006
12993	5.3096e+006
12993	4.8824e+006
12994	2.7055e+006
12994	2.3354e+006
12995	3.3009e+006
12995	3.4347e+006
12996	3.3522e+006
12996	2.3659e+006
12997	4.0388e+006
12997	3.5735e+006
12998	3.5675e+006
12998	3.5502e+006
12999	1.6553e+006
12999	2.9165e+006
13000	2.1061e+006
13000	2.3036e+006
13001	6.1998e+006
13001	8.7621e+006
13002	6.0175e+006
13002	4.5375e+006
13003	5.1814e+006
13003	5.3779e+006
13004	1.9133e+006
13004	3.2775e+006
13005	2.0924e+006
13005	1.8212e+006
13006	3.0723e+006
13006	2.1551e+006
13007	4.8384e+006
13007	4.3249e+006
13008	2.9696e+006
13008	2.915e+006
13009	2.3814e+006
13009	2.0647e+006
13010	3.5428e+006
13010	2.6489e+006
13011	3.991e+006
13011	2.817e+006
13012	2.9923e+006
13012	2.906e+006
13013	5.2486e+005
13013	1.0895e+006
13014	5.9439e+005
13014	8.5642e+005
13015	6.4352e+005
13015	1.5714e+006
13016	1.1223e+006
13016	5.1263e+005
13017	3.6349e+006
13017	2.6803e+006
13018	2.1247e+006
13018	1.7579e+006
13019	4.2105e+005
13019	5.0324e+005
13020	6.0565e+005
13020	8.7955e+005
13021	1.7802e+006
13021	1.8545e+006
13022	2.6389e+006
13022	2.733e+006
13023	1.358e+005
13023	7.6211e+005
13024	2.5826e+006
13024	1.8855e+006
13025	2.5518e+006
13025	2.3093e+006
13026	1.3729e+006
13026	1.375e+006
13027	3.2093e+006
13027	2.6799e+006
13028	2.1717e+006
13028	1.2023e+006
13029	1.0914e+006
13029	1.3423e+006
13030	8.1339e+005
13030	2.0102e+006
13031	3.4582e+006
13031	3.6144e+006
13032	6.3601e+005
13032	1.86e+006
13033	1.0809e+006
13033	7.0546e+005
13034	5.9794e+006
13034	6.3684e+006
13035	3.2104e+006
13035	3.4045e+006
13036	4.8981e+006
13036	4.1246e+006
13037	5.4013e+006
13037	4.0235e+006
13038	3.9965e+006
13038	2.8899e+006
13039	2.8878e+005
13039	3.2989e+005
13040	4.9166e+005
13040	5.4902e+005
13041	1.0356e+006
13041	1.1215e+006
13042	0.
13042	0.
13043	3.3792e+005
13043	3.8799e+005
13044	4.0302e+005
13044	1.4784e+005
13045	0.
13045	0.
13046	0.
13046	0.
13047	0.
13047	0.
13048	0.
13048	0.
13049	0.
13049	0.
13050	0.
13050	0.
13051	0.
13051	0.
13052	0.
13052	0.
13053	0.
13053	0.
13054	0.
13054	0.
13055	0.
13055	0.
13056	0.
13056	0.
13057	0.
13057	0.
13058	0.
13058	0.
13059	0.
13059	0.
13060	0.
13060	0.
13061	0.
13061	0.
13062	0.
13062	0.
13063	0.
13063	0.
13064	0.
13064	0.
13065	0.
13065	0.
13066	0.
13066	0.
13067	0.
13067	0.
13068	0.
13068	0.
13069	0.
13069	0.
13070	0.
13070	0.
13071	0.
13071	0.
13072	0.
13072	0.
13073	0.
13073	0.
13074	0.
13074	0.
13075	0.
13075	0.
13076	0.
13076	0.
13077	0.
13077	0.
13078	0.
13078	0.
13079	0.
13079	0.
13080	0.
13080	0.
13081	0.
13081	0.
13082	0.
13082	0.
13083	0.
13083	0.
13084	0.
13084	0.
13085	0.
13085	0.
13086	0.
13086	0.
13087	0.
13087	0.
13088	0.
13088	0.
13089	0.
13089	0.
13090	0.
13090	0.
13091	0.
13091	0.
13092	0.
13092	0.
13093	0.
13093	0.
13094	0.
13094	0.
13095	0.
13095	0.
13096	0.
13096	0.
13097	0.
13097	0.
13098	0.
13098	0.
13099	0.
13099	0.
13100	0.
13100	0.
13101	0.
13101	0.
13102	0.
13102	0.
13103	0.
13103	0.
13104	0.
13104	0.
13105	0.
13105	0.
13106	0.
13106	0.
13107	0.
13107	0.
13108	0.
13108	0.
13109	0.
13109	0.
13110	0.
13110	0.
13111	0.
13111	0.
13112	0.
13112	0.
13113	0.
13113	0.
13114	0.
13114	0.
13115	6.0234e+005
13115	5.365e+005
13116	9.3921e+005
13116	1.9901e+006
13117	9.8565e+005
13117	2.0825e+006
13118	5.4414e+005
13118	7.8074e+005
13119	2.4418e+006
13119	6.8539e+005
13120	2.3515e+006
13120	5.4129e+005
13121	7.2382e+005
13121	6.3599e+005
13122	1.5213e+006
13122	1.0811e+006
13123	1.4743e+006
13123	1.7145e+006
13124	4.081e+005
13124	1.1399e+006
13125	1.1378e+006
13125	1.8686e+006
13126	3.2228e+005
13126	1.2024e+006
13127	1.8147e+006
13127	1.2103e+006
13128	1.7231e+006
13128	1.4863e+006
13129	1.2964e+006
13129	5.5412e+005
13130	4.7071e+005
13130	6.5391e+005
13131	1.3917e+006
13131	5.4003e+005
13132	1.1865e+006
13132	3.7266e+005
13133	1.3328e+006
13133	1.2053e+006
13134	7.6852e+005
13134	1.6447e+006
13135	1.037e+006
13135	1.3532e+006
13136	4.6273e+005
13136	1.8552e+006
13137	9.9859e+005
13137	1.3335e+006
13138	1.5407e+006
13138	1.4268e+006
13139	5.4328e+005
13139	9.752e+005
13140	1.0734e+006
13140	8.4952e+005
13141	1.0729e+006
13141	9.7989e+005
13142	1.0413e+006
13142	7.4344e+005
13143	1.5004e+006
13143	9.1177e+005
13144	6.4214e+005
13144	5.4106e+005
13145	3.7808e+005
13145	6.8385e+005
13146	1.1979e+006
13146	9.0655e+005
13147	1.173e+006
13147	8.8909e+005
13148	1.2291e+006
13148	9.7238e+005
13149	1.0208e+006
13149	1.1458e+006
13150	1.0219e+006
13150	9.8466e+005
13151	1.1959e+006
13151	7.3326e+005
13152	8.6971e+005
13152	6.825e+005
13153	1.337e+006
13153	7.442e+005
13154	9.9602e+005
13154	8.1755e+005
13155	7.6766e+005
13155	3.1786e+005
13156	7.0905e+005
13156	3.308e+005
13157	7.7219e+005
13157	3.1135e+005
13158	5.8948e+005
13158	5.4966e+005
13159	1.4498e+006
13159	4.7802e+005
13160	1.7602e+006
13160	1.0144e+006
13161	1.6448e+006
13161	1.2608e+006
13162	7.0913e+005
13162	8.6144e+005
13163	1.4298e+006
13163	8.5521e+005
13164	6.5669e+005
13164	1.1526e+006
13165	7.8454e+005
13165	1.2359e+006
13166	9.9773e+005
13166	1.8577e+006
13167	8.3013e+005
13167	2.6678e+006
13168	9.6939e+005
13168	1.0352e+006
13169	1.1254e+006
13169	4.6695e+005
13170	8.092e+005
13170	8.6191e+005
13171	1.89e+006
13171	1.535e+006
13172	1.9406e+006
13172	2.0586e+006
13173	9.5116e+005
13173	1.2998e+006
13174	1.4543e+006
13174	1.9725e+006
13175	1.4114e+006
13175	2.4358e+006
13176	7.9824e+005
13176	9.3158e+005
13177	9.0284e+005
13177	1.1024e+006
13178	1.636e+006
13178	1.5699e+006
13179	2.6377e+006
13179	3.217e+006
13180	1.8012e+006
13180	1.3865e+006
13181	3.1658e+005
13181	4.2655e+005
13182	1.2539e+006
13182	9.7635e+005
13183	1.7381e+006
13183	1.409e+006
13184	2.1717e+006
13184	2.6065e+006
13185	1.7237e+006
13185	6.9751e+005
13186	1.6385e+006
13186	1.0649e+006
13187	4.3055e+006
13187	2.6858e+006
13188	2.4972e+006
13188	3.0777e+006
13189	2.6197e+006
13189	3.2496e+006
13190	1.856e+006
13190	2.1704e+006
13191	1.733e+006
13191	2.7126e+006
13192	3.4681e+006
13192	3.5224e+006
13193	3.1579e+006
13193	2.9862e+006
13194	3.9069e+006
13194	4.0749e+006
13195	1.5397e+006
13195	1.7248e+006
13196	1.4707e+006
13196	8.4196e+005
13197	5.9666e+006
13197	3.1781e+006
13198	2.3348e+006
13198	2.6785e+006
13199	2.5316e+006
13199	2.4145e+006
13200	2.2072e+006
13200	3.5209e+006
13201	2.9803e+006
13201	3.281e+006
13202	3.5601e+006
13202	2.4695e+006
13203	2.4015e+006
13203	1.4532e+006
13204	9.8092e+005
13204	1.7805e+006
13205	1.2177e+006
13205	1.2591e+006
13206	2.1016e+006
13206	2.1126e+006
13207	2.3067e+006
13207	2.9076e+006
13208	2.1072e+006
13208	2.8907e+006
13209	3.2792e+006
13209	2.2148e+006
13210	3.416e+006
13210	2.6129e+006
13211	2.4794e+006
13211	2.4606e+006
13212	1.0392e+006
13212	4.3889e+005
13213	2.5981e+006
13213	2.0329e+006
13214	3.5075e+006
13214	3.2023e+006
13215	3.1255e+006
13215	1.7804e+006
13216	3.1925e+006
13216	2.408e+006
13217	4.112e+006
13217	2.265e+006
13218	2.3882e+006
13218	2.4883e+006
13219	1.5801e+006
13219	9.4273e+005
13220	1.3125e+006
13220	1.707e+006
13221	7.6445e+005
13221	7.6341e+005
13222	1.0704e+006
13222	1.8942e+006
13223	2.3725e+006
13223	2.2844e+006
13224	1.5678e+006
13224	1.5381e+006
13225	2.6488e+006
13225	3.0503e+006
13226	1.5809e+006
13226	1.4331e+006
13227	1.6925e+006
13227	2.096e+006
13228	2.6594e+006
13228	2.3682e+006
13229	3.9369e+005
13229	1.3443e+006
13230	2.0894e+006
13230	1.951e+006
13231	3.6724e+006
13231	4.102e+006
13232	2.3685e+006
13232	2.4833e+006
13233	1.1012e+006
13233	1.5351e+006
13234	1.8921e+006
13234	2.5246e+006
13235	1.4152e+006
13235	1.0802e+006
13236	1.3307e+006
13236	1.0086e+006
13237	1.6491e+006
13237	9.2245e+005
13238	7.6056e+005
13238	9.7976e+005
13239	2.0155e+006
13239	1.8962e+006
13240	8.8123e+005
13240	7.6567e+005
13241	2.2172e+006
13241	2.0865e+006
13242	1.5117e+006
13242	1.0979e+006
13243	4.9683e+006
13243	2.4362e+006
13244	1.1189e+006
13244	1.6412e+006
13245	1.4278e+006
13245	2.22e+006
13246	1.0471e+006
13246	1.791e+006
13247	1.2403e+006
13247	1.7388e+006
13248	1.9125e+006
13248	2.3415e+006
13249	1.627e+006
13249	2.2375e+006
13250	2.0969e+006
13250	3.223e+006
13251	2.3303e+006
13251	1.9793e+006
13252	2.1253e+006
13252	9.0559e+005
13253	1.9788e+006
13253	1.1748e+006
13254	1.2058e+006
13254	1.4459e+006
13255	3.023e+006
13255	2.2477e+006
13256	3.0138e+006
13256	2.4964e+006
13257	4.3892e+006
13257	3.9048e+006
13258	3.2798e+006
13258	4.1647e+006
13259	2.6885e+006
13259	1.9611e+006
13260	2.9618e+006
13260	2.5717e+006
13261	4.5592e+006
13261	3.6439e+006
13262	3.2076e+006
13262	3.2e+006
13263	1.1396e+006
13263	1.0074e+006
13264	1.955e+006
13264	2.0742e+006
13265	1.054e+006
13265	2.4234e+006
13266	2.3165e+006
13266	3.768e+006
13267	2.8333e+006
13267	3.6134e+006
13268	2.0301e+006
13268	1.9991e+006
13269	1.068e+006
13269	1.5111e+006
13270	1.7454e+006
13270	7.1198e+006
13271	2.3152e+006
13271	2.0601e+006
13272	1.5564e+006
13272	1.4832e+006
13273	1.7377e+006
13273	2.46e+006
13274	2.1892e+006
13274	2.6179e+006
13275	2.0107e+006
13275	1.9787e+006
13276	2.1304e+006
13276	3.1579e+006
13277	2.4768e+006
13277	2.792e+006
13278	2.3977e+006
13278	2.0412e+006
13279	2.5338e+006
13279	3.106e+006
13280	3.3839e+006
13280	2.3854e+006
13281	5.1714e+006
13281	4.2605e+006
13282	3.6893e+006
13282	3.2818e+006
13283	2.7611e+006
13283	2.6793e+006
13284	2.3822e+006
13284	3.2391e+006
13285	1.9119e+006
13285	1.8957e+006
13286	3.4178e+006
13286	3.1463e+006
13287	2.4164e+006
13287	2.1279e+006
13288	1.3898e+006
13288	2.2384e+006
13289	8.4874e+005
13289	1.4316e+006
13290	1.7551e+006
13290	2.3749e+006
13291	4.5432e+005
13291	1.5619e+006
13292	2.791e+006
13292	2.9548e+006
13293	2.3145e+006
13293	1.8726e+006
13294	2.4892e+006
13294	3.0135e+006
13295	2.4501e+006
13295	1.8044e+006
13296	3.2184e+006
13296	2.3875e+006
13297	1.9162e+006
13297	9.7927e+005
13298	3.7162e+006
13298	3.9416e+006
13299	1.5983e+006
13299	2.2041e+006
13300	3.4323e+006
13300	4.2562e+006
13301	2.2501e+006
13301	3.4685e+006
13302	1.9019e+006
13302	1.2394e+006
13303	1.413e+006
13303	1.0649e+006
13304	5.8763e+005
13304	1.3161e+006
13305	2.8874e+006
13305	2.7204e+006
13306	9.1604e+005
13306	1.1505e+006
13307	1.7553e+006
13307	2.2043e+006
13308	1.2721e+006
13308	1.5871e+006
13309	4.1795e+005
13309	8.165e+005
13310	2.0635e+006
13310	2.4746e+006
13311	2.3055e+006
13311	1.9703e+006
13312	2.2179e+006
13312	1.704e+006
13313	2.6531e+006
13313	2.2388e+006
13314	1.1047e+006
13314	1.825e+006
13315	9.6604e+005
13315	1.9479e+006
13316	3.2742e+006
13316	1.6457e+006
13317	1.5203e+006
13317	1.337e+006
13318	2.3839e+006
13318	2.5767e+006
13319	2.0723e+006
13319	3.7201e+006
13320	2.3945e+006
13320	2.056e+006
13321	3.8905e+006
13321	3.7919e+006
13322	1.9236e+006
13322	2.2602e+006
13323	1.8474e+006
13323	2.7435e+006
13324	2.4347e+006
13324	2.4341e+006
13325	2.9127e+006
13325	1.0101e+006
13326	1.0292e+006
13326	3.4274e+006
13327	4.1651e+006
13327	4.3752e+006
13328	2.0604e+006
13328	2.7333e+006
13329	2.2707e+006
13329	2.0418e+006
13330	4.8516e+006
13330	3.7507e+006
13331	1.5835e+006
13331	1.3577e+006
13332	1.8532e+006
13332	3.3118e+006
13333	3.1283e+006
13333	3.018e+006
13334	2.7149e+006
13334	2.717e+006
13335	4.3165e+006
13335	3.9244e+006
13336	2.8288e+006
13336	3.063e+006
13337	1.7547e+006
13337	1.6595e+006
13338	6.2709e+005
13338	3.1472e+006
13339	1.7682e+006
13339	2.1537e+006
13340	1.175e+006
13340	2.368e+006
13341	2.5852e+006
